id,userName,text,profileUrl,avatarUrl,date,sentiment_score,sentiment_label
69858728549,mmm7899k,Really 😢,https://www.instagram.com/mmm7899k/,https://instagram.fkul3-4.fna.fbcdn.net/v/t51.2885-19/481131394_633394272613519_5169204150967807766_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-4.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=H79cczhjY6YQ7kNvwHKf7Ts&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfOfTj8nzoMUYWhWMHR-s_BpO4s_rVb6giAkMyySONPtmA&oe=684B6A32&_nc_sid=0985b0,2025/06/04 04:34:08,-0.5256,Negative
62711237907,chaudhary_huzafa,@mmm7899k just kidding bro,https://www.instagram.com/chaudhary_huzafa/,https://instagram.fkul3-3.fna.fbcdn.net/v/t51.2885-19/497852282_17919050124093908_1460401025959416008_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-3.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=W2Uf1ABZwdcQ7kNvwHIKnyT&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfOvsVaUAc_O504cDDjp0nVE8NcpU0cI1ucXJnezYd0J_Q&oe=684B747E&_nc_sid=0985b0,2025/06/04 04:35:31,0.1027,Positive
62711237907,chaudhary_huzafa,@mmm7899k what bro if you ask from God?,https://www.instagram.com/chaudhary_huzafa/,https://instagram.fkul3-3.fna.fbcdn.net/v/t51.2885-19/497852282_17919050124093908_1460401025959416008_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-3.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=W2Uf1ABZwdcQ7kNvwHIKnyT&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfOvsVaUAc_O504cDDjp0nVE8NcpU0cI1ucXJnezYd0J_Q&oe=684B747E&_nc_sid=0985b0,2025/06/04 04:35:47,0.2732,Positive
74752000430,be.ckham3459,😂,https://www.instagram.com/be.ckham3459/,https://instagram.fkul3-4.fna.fbcdn.net/v/t51.2885-19/502755340_17846788605488431_9195809019743883574_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-4.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=Fzo1p2Uzki4Q7kNvwF4hZyx&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfNheKOuYppJsYFc2b1QQH5W1yL9j3XGVLbSzPAcjmTdzg&oe=684B7B6C&_nc_sid=0985b0,2025/06/04 05:59:52,0.4404,Positive
74617454148,mimingnatang,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 so funny🤣,https://www.instagram.com/mimingnatang/,https://instagram.fkul3-4.fna.fbcdn.net/v/t51.2885-19/501596281_17846357994486149_7177330726923087610_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-4.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=f2BaUHl2P5MQ7kNvwG5d2Ao&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfPr-U1duH_i3RukM774S_5k-1RjtLzfTqwJR314w50OZQ&oe=684B57B2&_nc_sid=0985b0,2025/06/04 10:13:10,0.9934,Positive
48678282817,kasaudhan_brand_143,😂😂😂,https://www.instagram.com/kasaudhan_brand_143/,https://instagram.fkul3-3.fna.fbcdn.net/v/t51.2885-19/491443679_1178720773428779_7568348160551197199_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-3.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=hAevlv4ojCEQ7kNvwGwpqN5&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfMXsE8dkCKZCUOjrPk5lwUbtOfs-LR1ai_gqpL_lMYTZQ&oe=684B7485&_nc_sid=0985b0,2025/06/04 15:39:09,0.8271,Positive
53399727200,_comediantojo_,Hey speed❤️,https://www.instagram.com/_comediantojo_/,https://instagram.fkul3-4.fna.fbcdn.net/v/t51.2885-19/501652572_18003726422783201_4503198557832244973_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-4.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=eR5BMtbKID4Q7kNvwHobYuO&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfPQloaqN5sVnxCd4kst9Xxq807TRdG-tRh5e6T_5f_mDQ&oe=684B54F4&_nc_sid=0985b0,2025/06/04 21:25:01,0.0,Neutral
69373144644,circle_around27,Speed I need chicken KFC coupon 👏,https://www.instagram.com/circle_around27/,https://instagram.fkul3-3.fna.fbcdn.net/v/t51.2885-19/495641912_17878553016312645_5972463133367822011_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-3.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=VxEi5npfUrQQ7kNvwEsSo68&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfMG6QDEOQCddmOEDnaol9nE3WEopJYQfvDUhRwLHsJEEw&oe=684B6A6C&_nc_sid=0985b0,2025/06/05 05:01:29,0.0,Neutral
59630057756,clamohbakah,🙌🙌🙌🙌,https://www.instagram.com/clamohbakah/,https://instagram.fkul3-5.fna.fbcdn.net/v/t51.2885-19/504150388_17950039505985757_2584744671896369497_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-5.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=4vVsH8A02AcQ7kNvwEi3MiY&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfN2qI5BgIYRIwP4ijcsIDZiTr8crQxySd4Pkw-ImgYJYg&oe=684B7891&_nc_sid=0985b0,2025/06/05 09:31:19,0.0,Neutral
75020481523,_im_great_089,😂😂😂,https://www.instagram.com/_im_great_089/,https://instagram.fkul3-4.fna.fbcdn.net/v/t51.2885-19/503486846_17845263624497524_4651603676553196280_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fkul3-4.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFPETEPFbImR1bdbmLQpS9TEkw_efMzfMyBxuXVcFNg27beZayOIRRha2AUbeLKuMX_n5T29OWLrpT2RUmpWK8t&_nc_ohc=6HnbSeTD_agQ7kNvwEZpbbz&_nc_gid=Wo_OKcWR0jaZ6g-yCwuKtA&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfOT9PmGVaYLiuR3BDbKqqveYczUEuyrEVTM9T4NS2dFcQ&oe=684B6D23&_nc_sid=0985b0,2025/06/05 17:05:48,0.8271,Positive
